StartTime,RunType,Target,ExecutionTimeSeconds,WarehouseSize,JobName,MinuteShift,Description,iso_format_start,iso_format_end
2025-04-20T17:22:06.551000,Full Refresh,prod,53.217,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 17:22:06.551,2025-04-20 17:22:59.768
2025-04-20T17:13:16.065000,Full Refresh,prod,26.39,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 17:13:16.065,2025-04-20 17:13:42.455
2025-04-20T17:07:00.268000,Full Refresh,prod,52.804,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 17:07:00.268,2025-04-20 17:07:53.072
2025-04-20T16:58:04.747000,Full Refresh,prod,26.824,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:58:04.747,2025-04-20 16:58:31.571
2025-04-20T16:51:54.209000,Full Refresh,prod,55.78,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:51:54.209,2025-04-20 16:52:49.989
2025-04-20T16:43:05.442000,Full Refresh,prod,27.208,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:43:05.442,2025-04-20 16:43:32.65
2025-04-20T16:37:22.803000,Full Refresh,prod,75.591,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:37:22.803,2025-04-20 16:38:38.394
2025-04-20T16:30:26.100000,Full Refresh,prod,70.565,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:30:26.1,2025-04-20 16:31:36.665
2025-04-20T16:28:13.521000,Full Refresh,prod,29.065,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:28:13.521,2025-04-20 16:28:42.586
2025-04-20T16:22:04.826000,Full Refresh,prod,51.007,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:22:04.826,2025-04-20 16:22:55.833
2025-04-20T16:13:16.641000,Full Refresh,prod,27.595,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:13:16.641,2025-04-20 16:13:44.236
2025-04-20T16:07:00.342000,Full Refresh,prod,53.242,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 16:07:00.342,2025-04-20 16:07:53.584
2025-04-20T15:58:05.841000,Full Refresh,prod,26.946,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:58:05.841,2025-04-20 15:58:32.787
2025-04-20T15:51:53.744000,Full Refresh,prod,54.552,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:51:53.744,2025-04-20 15:52:48.296
2025-04-20T15:43:09.589000,Full Refresh,prod,26.847,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:43:09.589,2025-04-20 15:43:36.436
2025-04-20T15:37:17.049000,Full Refresh,prod,79.203,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:37:17.049,2025-04-20 15:38:36.252
2025-04-20T15:30:23.297000,Full Refresh,prod,74.737,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:30:23.297,2025-04-20 15:31:38.034
2025-04-20T15:28:19.214000,Full Refresh,prod,48.379,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:28:19.214,2025-04-20 15:29:07.593
2025-04-20T15:21:57.833000,Full Refresh,prod,52.966,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:21:57.833,2025-04-20 15:22:50.799
2025-04-20T15:13:06.141000,Full Refresh,prod,29.182,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:13:06.141,2025-04-20 15:13:35.323
2025-04-20T15:06:52.263000,Full Refresh,prod,55.104,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 15:06:52.263,2025-04-20 15:07:47.367
2025-04-20T14:58:10.311000,Full Refresh,prod,28.558,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:58:10.311,2025-04-20 14:58:38.869
2025-04-20T14:51:53.370000,Full Refresh,prod,55.126,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:51:53.37,2025-04-20 14:52:48.496
2025-04-20T14:43:09.743000,Full Refresh,prod,26.922,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:43:09.743,2025-04-20 14:43:36.665
2025-04-20T14:37:27.454000,Full Refresh,prod,84.863,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:37:27.454,2025-04-20 14:38:52.317
2025-04-20T14:30:36.161000,Full Refresh,prod,70.371,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:30:36.161,2025-04-20 14:31:46.532
2025-04-20T14:28:17.678000,Full Refresh,prod,48.506,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:28:17.678,2025-04-20 14:29:06.184
2025-04-20T14:22:01.292000,Full Refresh,prod,54.27,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:22:01.292,2025-04-20 14:22:55.562
2025-04-20T14:13:06.264000,Full Refresh,prod,30.536,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:13:06.264,2025-04-20 14:13:36.8
2025-04-20T14:06:56.162000,Full Refresh,prod,56.143,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 14:06:56.162,2025-04-20 14:07:52.305
2025-04-20T13:58:09.686000,Full Refresh,prod,26.999,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:58:09.686,2025-04-20 13:58:36.685
2025-04-20T13:51:50.664000,Full Refresh,prod,54.363,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:51:50.664,2025-04-20 13:52:45.027
2025-04-20T13:43:04.485000,Full Refresh,prod,27.29,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:43:04.485,2025-04-20 13:43:31.775
2025-04-20T13:37:21.726000,Full Refresh,prod,76.769,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:37:21.726,2025-04-20 13:38:38.495
2025-04-20T13:30:36.876000,Full Refresh,prod,71.734,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:30:36.876,2025-04-20 13:31:48.61
2025-04-20T13:28:28.264000,Full Refresh,prod,36.877,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:28:28.264,2025-04-20 13:29:05.141
2025-04-20T13:22:03.315000,Full Refresh,prod,50.346,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:22:03.315,2025-04-20 13:22:53.661
2025-04-20T13:13:07.955000,Full Refresh,prod,28.318,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:13:07.955,2025-04-20 13:13:36.273
2025-04-20T13:06:53.755000,Full Refresh,prod,55.457,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 13:06:53.755,2025-04-20 13:07:49.212
2025-04-20T12:58:09.231000,Full Refresh,prod,31.333,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:58:09.231,2025-04-20 12:58:40.564
2025-04-20T12:52:03.353000,Full Refresh,prod,55.455,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:52:03.353,2025-04-20 12:52:58.808
2025-04-20T12:43:17.425000,Full Refresh,prod,26.287,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:43:17.425,2025-04-20 12:43:43.712
2025-04-20T12:37:29.147000,Full Refresh,prod,77.423,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:37:29.147,2025-04-20 12:38:46.57
2025-04-20T12:30:27.183000,Full Refresh,prod,76.843,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:30:27.183,2025-04-20 12:31:44.026
2025-04-20T12:28:16.233000,Full Refresh,prod,27.511,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:28:16.233,2025-04-20 12:28:43.744
2025-04-20T12:21:57.765000,Full Refresh,prod,53.31,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:21:57.765,2025-04-20 12:22:51.075
2025-04-20T12:13:09.023000,Full Refresh,prod,26.204,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:13:09.023,2025-04-20 12:13:35.227
2025-04-20T12:07:01.467000,Full Refresh,prod,56.73,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 12:07:01.467,2025-04-20 12:07:58.197
2025-04-20T11:58:06.059000,Full Refresh,prod,29.434,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:58:06.059,2025-04-20 11:58:35.493
2025-04-20T11:51:54.894000,Full Refresh,prod,55.768,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:51:54.894,2025-04-20 11:52:50.662
2025-04-20T11:43:08.347000,Full Refresh,prod,25.904,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:43:08.347,2025-04-20 11:43:34.251
2025-04-20T11:37:25.022000,Full Refresh,prod,75.439,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:37:25.022,2025-04-20 11:38:40.461
2025-04-20T11:30:25.097000,Full Refresh,prod,76.079,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:30:25.097,2025-04-20 11:31:41.176
2025-04-20T11:28:13.528000,Full Refresh,prod,25.725,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:28:13.528,2025-04-20 11:28:39.253
2025-04-20T11:21:57.797000,Full Refresh,prod,57.488,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:21:57.797,2025-04-20 11:22:55.285
2025-04-20T11:13:18.881000,Full Refresh,prod,26.942,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:13:18.881,2025-04-20 11:13:45.823
2025-04-20T11:06:57.085000,Full Refresh,prod,57.442,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 11:06:57.085,2025-04-20 11:07:54.527
2025-04-20T10:58:07.324000,Full Refresh,prod,26.035,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:58:07.324,2025-04-20 10:58:33.359
2025-04-20T10:51:57.276000,Full Refresh,prod,52.353,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:51:57.276,2025-04-20 10:52:49.629
2025-04-20T10:43:21.349000,Full Refresh,prod,29.96,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:43:21.349,2025-04-20 10:43:51.309
2025-04-20T10:37:28.075000,Full Refresh,prod,77.851,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:37:28.075,2025-04-20 10:38:45.926
2025-04-20T10:30:25.029000,Full Refresh,prod,75.614,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:30:25.029,2025-04-20 10:31:40.643
2025-04-20T10:28:20.549000,Full Refresh,prod,26.006,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:28:20.549,2025-04-20 10:28:46.555
2025-04-20T10:22:06.747000,Full Refresh,prod,55.352,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:22:06.747,2025-04-20 10:23:02.099
2025-04-20T10:13:23.707000,Full Refresh,prod,26.65,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:13:23.707,2025-04-20 10:13:50.357
2025-04-20T10:06:59.657000,Full Refresh,prod,56.273,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 10:06:59.657,2025-04-20 10:07:55.93
2025-04-20T09:58:14.840000,Full Refresh,prod,28.689,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:58:14.84,2025-04-20 09:58:43.529
2025-04-20T09:51:53.985000,Full Refresh,prod,57.182,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:51:53.985,2025-04-20 09:52:51.167
2025-04-20T09:43:08.866000,Full Refresh,prod,29.897,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:43:08.866,2025-04-20 09:43:38.763
2025-04-20T09:37:26.449000,Full Refresh,prod,76.56,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:37:26.449,2025-04-20 09:38:43.009
2025-04-20T09:30:52.900000,Full Refresh,prod,59.301,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:30:52.9,2025-04-20 09:31:52.201
2025-04-20T09:28:11.098000,Full Refresh,prod,26.619,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:28:11.098,2025-04-20 09:28:37.717
2025-04-20T09:22:03.771000,Full Refresh,prod,49.643,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:22:03.771,2025-04-20 09:22:53.414
2025-04-20T09:13:21.797000,Full Refresh,prod,27.121,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:13:21.797,2025-04-20 09:13:48.918
2025-04-20T09:06:54.298000,Full Refresh,prod,52.615,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 09:06:54.298,2025-04-20 09:07:46.913
2025-04-20T08:58:10.055000,Full Refresh,prod,25.983,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:58:10.055,2025-04-20 08:58:36.038
2025-04-20T08:52:02.896000,Full Refresh,prod,53.597,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:52:02.896,2025-04-20 08:52:56.493
2025-04-20T08:43:08.392000,Full Refresh,prod,26.404,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:43:08.392,2025-04-20 08:43:34.796
2025-04-20T08:37:32.661000,Full Refresh,prod,83.647,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:37:32.661,2025-04-20 08:38:56.308
2025-04-20T08:30:35.331000,Full Refresh,prod,73.803,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:30:35.331,2025-04-20 08:31:49.134
2025-04-20T08:28:08.784000,Full Refresh,prod,30.817,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:28:08.784,2025-04-20 08:28:39.601
2025-04-20T08:22:31.476000,Full Refresh,prod,51.415,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:22:31.476,2025-04-20 08:23:22.891
2025-04-20T08:14:27.316000,Full Refresh,prod,44.416,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:14:27.316,2025-04-20 08:15:11.732
2025-04-20T08:09:09.549000,Full Refresh,prod,145.982,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 08:09:09.549,2025-04-20 08:11:35.531
2025-04-20T07:58:13.813000,Full Refresh,prod,26.36,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:58:13.813,2025-04-20 07:58:40.173
2025-04-20T07:51:54.796000,Full Refresh,prod,53.196,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:51:54.796,2025-04-20 07:52:47.992
2025-04-20T07:43:10.161000,Full Refresh,prod,25.334,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:43:10.161,2025-04-20 07:43:35.495
2025-04-20T07:37:30.644000,Full Refresh,prod,78.609,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:37:30.644,2025-04-20 07:38:49.253
2025-04-20T07:30:40.525000,Full Refresh,prod,69.666,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:30:40.525,2025-04-20 07:31:50.191
2025-04-20T07:28:20.549000,Full Refresh,prod,26.562,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:28:20.549,2025-04-20 07:28:47.111
2025-04-20T07:22:05.316000,Full Refresh,prod,51.659,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:22:05.316,2025-04-20 07:22:56.975
2025-04-20T07:13:13.576000,Full Refresh,prod,26.697,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:13:13.576,2025-04-20 07:13:40.273
2025-04-20T07:07:01.411000,Full Refresh,prod,53.466,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 07:07:01.411,2025-04-20 07:07:54.877
2025-04-20T06:58:14.239000,Full Refresh,prod,29.366,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:58:14.239,2025-04-20 06:58:43.605
2025-04-20T06:51:55.443000,Full Refresh,prod,55.389,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:51:55.443,2025-04-20 06:52:50.832
2025-04-20T06:43:07.879000,Full Refresh,prod,27.009,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:43:07.879,2025-04-20 06:43:34.888
2025-04-20T06:37:37.606000,Full Refresh,prod,80.575,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:37:37.606,2025-04-20 06:38:58.181
2025-04-20T06:30:38.316000,Full Refresh,prod,64.156,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:30:38.316,2025-04-20 06:31:42.472
2025-04-20T06:28:08.755000,Full Refresh,prod,28.006,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:28:08.755,2025-04-20 06:28:36.761
2025-04-20T06:22:02.137000,Full Refresh,prod,53.148,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:22:02.137,2025-04-20 06:22:55.285
2025-04-20T06:13:09.022000,Full Refresh,prod,26.472,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:13:09.022,2025-04-20 06:13:35.494
2025-04-20T06:06:59.233000,Full Refresh,prod,50.509,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 06:06:59.233,2025-04-20 06:07:49.742
2025-04-20T05:58:22.455000,Full Refresh,prod,26.174,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:58:22.455,2025-04-20 05:58:48.629
2025-04-20T05:52:09.709000,Full Refresh,prod,62.821,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:52:09.709,2025-04-20 05:53:12.53
2025-04-20T05:43:11.595000,Full Refresh,prod,26.565,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:43:11.595,2025-04-20 05:43:38.16
2025-04-20T05:37:23.830000,Full Refresh,prod,75.24,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:37:23.83,2025-04-20 05:38:39.07
2025-04-20T05:30:29.603000,Full Refresh,prod,71.716,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:30:29.603,2025-04-20 05:31:41.319
2025-04-20T05:28:10.104000,Full Refresh,prod,26.312,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:28:10.104,2025-04-20 05:28:36.416
2025-04-20T05:22:04.346000,Full Refresh,prod,49.468,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:22:04.346,2025-04-20 05:22:53.814
2025-04-20T05:13:14.543000,Full Refresh,prod,30.747,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:13:14.543,2025-04-20 05:13:45.29
2025-04-20T05:07:02.563000,Full Refresh,prod,52.805,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 05:07:02.563,2025-04-20 05:07:55.368
2025-04-20T04:58:07.144000,Full Refresh,prod,26.399,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:58:07.144,2025-04-20 04:58:33.543
2025-04-20T04:51:59.148000,Full Refresh,prod,57.302,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:51:59.148,2025-04-20 04:52:56.45
2025-04-20T04:43:22.988000,Full Refresh,prod,26.786,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:43:22.988,2025-04-20 04:43:49.774
2025-04-20T04:37:29.057000,Full Refresh,prod,73.614,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:37:29.057,2025-04-20 04:38:42.671
2025-04-20T04:30:35.945000,Full Refresh,prod,70.503,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:30:35.945,2025-04-20 04:31:46.448
2025-04-20T04:28:16.853000,Full Refresh,prod,25.983,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:28:16.853,2025-04-20 04:28:42.836
2025-04-20T04:21:59,Full Refresh,prod,52.671,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:21:59,2025-04-20 04:22:51.671
2025-04-20T04:13:05.058000,Full Refresh,prod,26.765,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:13:05.058,2025-04-20 04:13:31.823
2025-04-20T04:07:04.517000,Full Refresh,prod,51.755,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 04:07:04.517,2025-04-20 04:07:56.272
2025-04-20T03:58:09.901000,Full Refresh,prod,26.286,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:58:09.901,2025-04-20 03:58:36.187
2025-04-20T03:52:00.905000,Full Refresh,prod,54.97,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:52:00.905,2025-04-20 03:52:55.875
2025-04-20T03:43:19.394000,Full Refresh,prod,29.803,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:43:19.394,2025-04-20 03:43:49.197
2025-04-20T03:37:32.746000,Full Refresh,prod,76.795,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:37:32.746,2025-04-20 03:38:49.541
2025-04-20T03:30:28.011000,Full Refresh,prod,75.445,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:30:28.011,2025-04-20 03:31:43.456
2025-04-20T03:28:08.627000,Full Refresh,prod,27.268,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:28:08.627,2025-04-20 03:28:35.895
2025-04-20T03:21:58.155000,Full Refresh,prod,54.571,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:21:58.155,2025-04-20 03:22:52.726
2025-04-20T03:13:12.929000,Full Refresh,prod,27.567,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:13:12.929,2025-04-20 03:13:40.496
2025-04-20T03:06:56.198000,Full Refresh,prod,53.643,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 03:06:56.198,2025-04-20 03:07:49.841
2025-04-20T02:58:07.680000,Full Refresh,prod,26.59,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:58:07.68,2025-04-20 02:58:34.27
2025-04-20T02:52:03.932000,Full Refresh,prod,54.274,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:52:03.932,2025-04-20 02:52:58.206
2025-04-20T02:43:07.037000,Full Refresh,prod,25.892,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:43:07.037,2025-04-20 02:43:32.929
2025-04-20T02:37:28.390000,Full Refresh,prod,77.062,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:37:28.39,2025-04-20 02:38:45.452
2025-04-20T02:30:25.696000,Full Refresh,prod,76.137,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:30:25.696,2025-04-20 02:31:41.833
2025-04-20T02:28:17.557000,Full Refresh,prod,29.048,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:28:17.557,2025-04-20 02:28:46.605
2025-04-20T02:22:07.318000,Full Refresh,prod,52.669,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:22:07.318,2025-04-20 02:22:59.987
2025-04-20T02:13:16.410000,Full Refresh,prod,28.59,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:13:16.41,2025-04-20 02:13:45
2025-04-20T02:07:03.690000,Full Refresh,prod,57.89,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 02:07:03.69,2025-04-20 02:08:01.58
2025-04-20T01:58:13.519000,Full Refresh,prod,26.112,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:58:13.519,2025-04-20 01:58:39.631
2025-04-20T01:52:06.065000,Full Refresh,prod,54.38,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:52:06.065,2025-04-20 01:53:00.445
2025-04-20T01:43:22.440000,Full Refresh,prod,31.69,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:43:22.44,2025-04-20 01:43:54.13
2025-04-20T01:37:26.262000,Full Refresh,prod,76.954,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:37:26.262,2025-04-20 01:38:43.216
2025-04-20T01:30:35.736000,Full Refresh,prod,70.635,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:30:35.736,2025-04-20 01:31:46.371
2025-04-20T01:28:14.670000,Full Refresh,prod,26.357,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:28:14.67,2025-04-20 01:28:41.027
2025-04-20T01:22:12.117000,Full Refresh,prod,49.268,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:22:12.117,2025-04-20 01:23:01.385
2025-04-20T01:13:13.772000,Full Refresh,prod,27.375,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:13:13.772,2025-04-20 01:13:41.147
2025-04-20T01:07:10.682000,Full Refresh,prod,57.08,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 01:07:10.682,2025-04-20 01:08:07.762
2025-04-20T00:58:14.174000,Full Refresh,prod,26.877,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:58:14.174,2025-04-20 00:58:41.051
2025-04-20T00:52:14.536000,Full Refresh,prod,51.682,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:52:14.536,2025-04-20 00:53:06.218
2025-04-20T00:43:06.638000,Full Refresh,prod,27.166,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:43:06.638,2025-04-20 00:43:33.804
2025-04-20T00:37:33.569000,Full Refresh,prod,77.247,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:37:33.569,2025-04-20 00:38:50.816
2025-04-20T00:30:24.225000,Full Refresh,prod,75.154,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:30:24.225,2025-04-20 00:31:39.379
2025-04-20T00:28:14.650000,Full Refresh,prod,28.256,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:28:14.65,2025-04-20 00:28:42.906
2025-04-20T00:22:10.604000,Full Refresh,prod,53.073,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:22:10.604,2025-04-20 00:23:03.677
2025-04-20T00:13:16.947000,Full Refresh,prod,27.447,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:13:16.947,2025-04-20 00:13:44.394
2025-04-20T00:07:03.221000,Full Refresh,prod,56.828,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-20 00:07:03.221,2025-04-20 00:08:00.049
2025-04-19T23:58:12.612000,Full Refresh,prod,28.481,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-19 23:58:12.612,2025-04-19 23:58:41.093
2025-04-19T23:52:01.070000,Full Refresh,prod,55.33,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-19 23:52:01.07,2025-04-19 23:52:56.4
2025-04-19T23:43:07.092000,Full Refresh,prod,27.909,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-19 23:43:07.092,2025-04-19 23:43:35.001
2025-04-19T23:37:21.882000,Full Refresh,prod,84.717,Medium,FactSubscription,10,Full table rebuild of invoicing data,2025-04-19 23:37:21.882,2025-04-19 23:38:46.599
